Client_Name,Industry,Country,Service_Used,Project_Duration_Days,Project_Cost_INR,Revenue_Generated_INR,Is_Renewed,Team_Size,Feedback_Score,Project_Month,Profit_INR,ROI,Project_Size,Feedback_Level,Renewed_Flag,Client_Success_Score
Client_182,Insurance,Singapore,Performance Testing,177,1423876,2237201,Yes,12,4,Sep,813325,0.5712049363849099,Mid-term,Low,1,0.648481974553964
Client_112,E-commerce,UAE,Test Automation,54,1384107,2241457,Yes,17,10,Apr,857350,0.6194246543077956,Short-term,High,1,0.8477698617231182
Client_1,Insurance,USA,Cloud Testing,225,1298810,2429609,Yes,7,8,Apr,1130799,0.8706423572346994,Long-term,Medium,1,0.8882569428938798
Client_134,Automotive,UAE,API Testing,228,948869,174119,Yes,18,8,Apr,-774750,-0.8164983785959916,Long-term,Medium,1,0.2134006485616033
Client_138,E-commerce,USA,Functional Testing,243,1880273,2700069,No,16,5,Mar,819796,0.4359983895955534,Long-term,Low,0,0.3243993558382214
Client_176,E-commerce,Germany,DevOps QA,190,249619,2219749,Yes,3,10,Nov,1970130,7.892548243523129,Long-term,High,1,3.7570192974092516
Client_185,Insurance,Australia,DevOps QA,312,265909,1147734,Yes,6,8,Dec,881825,3.3162660910311423,Long-term,Medium,1,1.866506436412457
Client_190,E-commerce,India,Mobile Testing,57,439737,1059634,Yes,8,6,Feb,619897,1.409699433979856,Short-term,Low,1,1.0438797735919425
Client_189,Healthcare,India,Cloud Testing,36,820634,2619867,No,7,10,Feb,1799233,2.1924914151741213,Short-term,High,0,1.1769965660696486
Client_172,Telecom,Australia,Mobile Testing,158,578607,2916020,Yes,17,5,Jul,2337413,4.039724718159303,Mid-term,Low,1,2.065889887263721
Client_51,Automotive,Germany,Mobile Testing,133,757419,2145280,Yes,18,6,Dec,1387861,1.8323556710354507,Mid-term,Low,1,1.2129422684141804
Client_94,Telecom,Singapore,Security Testing,347,764541,2053117,No,18,5,Jan,1288576,1.6854243264913196,Long-term,Low,0,0.8241697305965279
Client_111,Retail,UK,DevOps QA,256,1469467,1870299,Yes,3,4,Mar,400832,0.27277373360545015,Long-term,Low,1,0.5291094934421801
Client_18,Insurance,Australia,Functional Testing,145,711018,2003359,Yes,17,9,Jun,1292341,1.8175925222708849,Mid-term,High,1,1.297037008908354
Client_171,Insurance,India,Performance Testing,354,1589887,483048,Yes,10,10,Jul,-1106839,-0.6961746337947288,Long-term,High,1,0.3215301464821085
Client_85,Automotive,USA,Functional Testing,361,660930,2671685,No,9,6,May,2010755,3.042311591242643,Long-term,Low,0,1.3969246364970573
Client_160,Telecom,USA,API Testing,218,1369584,2667010,No,12,10,Apr,1297426,0.9473139289010386,Long-term,High,0,0.6789255715604154
Client_81,Telecom,India,Performance Testing,331,1451917,177569,Yes,15,5,Dec,-1274348,-0.8777003093152019,Long-term,Low,1,0.09891987627391921
Client_170,Retail,India,API Testing,309,929329,1176401,Yes,4,10,May,247072,0.265860637083315,Long-term,High,1,0.706344254833326
Client_32,Automotive,UK,Performance Testing,338,668848,2445717,Yes,13,8,Nov,1776869,2.6566110685835946,Long-term,Medium,1,1.602644427433438
Client_185,Insurance,India,API Testing,130,1961624,1316490,Yes,3,8,Aug,-645134,-0.32887750149875816,Mid-term,Medium,1,0.4084489994004967
Client_77,Retail,Singapore,Security Testing,129,1033019,2749487,No,6,7,Nov,1716468,1.661603513584939,Mid-term,Medium,0,0.8746414054339756
Client_130,Healthcare,UK,Security Testing,180,1737821,2786688,Yes,16,5,Feb,1048867,0.6035529551087252,Mid-term,Low,1,0.6914211820434901
Client_80,Automotive,Germany,Mobile Testing,259,1909436,2488528,Yes,16,9,Nov,579092,0.30327908345710464,Long-term,High,1,0.6913116333828419
Client_171,Retail,Germany,Cloud Testing,120,861611,1020895,Yes,18,4,Mar,159284,0.18486764908990252,Mid-term,Low,1,0.49394705963596097
Client_105,Retail,Australia,Performance Testing,68,1668450,355180,Yes,20,10,Sep,-1313270,-0.7871197818334382,Short-term,High,1,0.28515208726662467
Client_84,Insurance,India,Mobile Testing,125,1330859,925275,Yes,12,7,Nov,-405584,-0.30475354639372015,Mid-term,Medium,1,0.3880985814425119
Client_104,Retail,USA,Functional Testing,118,1192481,771831,Yes,4,10,Dec,-420650,-0.35275195160342177,Mid-term,High,1,0.45889921935863126
Client_179,EdTech,Germany,Security Testing,293,1044323,380954,No,18,9,Aug,-663369,-0.6352143924820195,Long-term,High,0,0.015914243007192186
Client_76,EdTech,India,DevOps QA,91,968197,2890041,Yes,15,8,Feb,1921844,1.9849720666351993,Mid-term,Medium,1,1.3339888266540798
Client_142,EdTech,Singapore,Security Testing,223,450891,1613895,No,18,4,Dec,1163004,2.5793462278022847,Long-term,Low,0,1.151738491120914
Client_33,Telecom,Singapore,DevOps QA,50,485637,304019,Yes,19,5,Jun,-181618,-0.37397891841025294,Short-term,Low,1,0.3004084326358988
Client_50,Telecom,USA,Performance Testing,249,1891412,759744,Yes,18,8,Apr,-1131668,-0.5983191393519762,Long-term,Medium,1,0.30067234425920947
Client_108,Retail,UK,Performance Testing,172,148446,286030,Yes,10,7,Oct,137584,0.9268286110774289,Mid-term,Medium,1,0.8807314444309715
Client_171,EdTech,USA,API Testing,314,362227,2947586,No,4,10,Oct,2585359,7.137400028159138,Long-term,High,0,3.154960011263655
Client_98,Insurance,Australia,DevOps QA,165,1626249,2574696,Yes,19,9,Feb,948447,0.5832114270323917,Mid-term,High,1,0.8032845708129568
Client_174,EdTech,Australia,Test Automation,96,592048,2680362,Yes,3,10,Nov,2088314,3.5272714374510175,Mid-term,High,1,2.010908574980407
Client_192,EdTech,Australia,Functional Testing,112,1488361,1401754,No,16,8,Jun,-86607,-0.058189511818705277,Mid-term,Medium,0,0.21672419527251788
Client_45,Healthcare,India,Mobile Testing,329,627742,1538780,Yes,13,6,Jul,911038,1.4512936843480284,Long-term,Low,1,1.0605174737392113
Client_158,Healthcare,USA,API Testing,160,1660019,517851,Yes,20,7,Dec,-1142168,-0.6880451368327712,Mid-term,Medium,1,0.23478194526689147
Client_146,Banking,UK,Performance Testing,32,1569467,355652,Yes,5,8,Dec,-1213815,-0.7733931328278963,Short-term,Medium,1,0.2306427468688414
Client_78,Telecom,UAE,Functional Testing,199,1672318,606707,Yes,11,7,Dec,-1065611,-0.6372059620239692,Long-term,Medium,1,0.2551176151904123
Client_104,Insurance,USA,Mobile Testing,268,267907,1898844,Yes,16,5,Dec,1630937,6.087698343081741,Long-term,Low,1,2.8850793372326966
Client_141,Healthcare,Australia,Cloud Testing,109,541600,897627,No,18,6,Jul,356027,0.6573615214180207,Mid-term,Low,0,0.4429446085672083
Client_1,EdTech,Germany,Test Automation,50,450036,826688,No,6,9,Nov,376652,0.8369374894452888,Short-term,High,0,0.6047749957781156
Client_78,EdTech,UK,DevOps QA,108,932664,2968951,No,18,6,Nov,2036287,2.1833018107271216,Mid-term,Low,0,1.0533207242908487
Client_74,Banking,UAE,DevOps QA,195,316026,1342778,Yes,14,8,Sep,1026752,3.2489478713776716,Long-term,Medium,1,1.8395791485510689
Client_54,Banking,UK,API Testing,335,300390,2713096,Yes,17,9,Jul,2412706,8.031911847931022,Long-term,High,1,3.782764739172409
Client_111,Telecom,UK,Test Automation,56,233782,2922118,No,16,7,Apr,2688336,11.499328434182273,Short-term,Medium,0,4.809731373672909
Client_149,Healthcare,Australia,Cloud Testing,350,1942748,2645480,Yes,3,9,Apr,702732,0.3617206143050977,Long-term,High,1,0.7146882457220392
Client_156,Insurance,Germany,Security Testing,345,1092342,2550327,Yes,8,7,May,1457985,1.334733078101913,Long-term,Medium,1,1.0438932312407652
Client_168,Insurance,Australia,Functional Testing,184,1250148,2507942,Yes,12,7,Feb,1257794,1.0061160758566186,Long-term,Medium,1,0.9124464303426474
Client_83,E-commerce,UAE,Performance Testing,281,212880,894150,Yes,9,6,May,681270,3.200253664036077,Long-term,Low,1,1.7601014656144307
Client_120,EdTech,USA,Security Testing,323,155291,2059825,No,18,8,Feb,1904534,12.264290911900883,Long-term,Medium,0,5.145716364760354
Client_114,Banking,UAE,Performance Testing,311,1716765,2578360,Yes,14,7,Feb,861595,0.5018712520350777,Long-term,Medium,1,0.7107485008140311
Client_114,EdTech,USA,API Testing,213,932595,1660740,No,17,9,Feb,728145,0.7807730043588053,Long-term,High,0,0.5823092017435221
Client_173,Automotive,Germany,Performance Testing,67,1198871,300324,Yes,10,10,Jun,-898547,-0.7494943159022114,Short-term,High,1,0.3002022736391154
Client_55,Telecom,UK,Test Automation,192,1704313,540599,Yes,19,8,Dec,-1163714,-0.6828053297721721,Long-term,Medium,1,0.2668778680911311
Client_131,EdTech,USA,Test Automation,299,274590,1405332,No,10,9,Oct,1130742,4.117928548017043,Long-term,High,0,1.9171714192068174
Client_122,Retail,Singapore,Functional Testing,142,317953,1504012,Yes,13,4,Apr,1186059,3.7302966161665405,Mid-term,Low,1,1.9121186464666164
Client_189,Banking,UAE,API Testing,124,650402,1695892,Yes,17,5,Dec,1045490,1.6074520066051456,Mid-term,Low,1,1.0929808026420582
Client_44,EdTech,UAE,Functional Testing,296,1396254,1739386,Yes,7,5,Feb,343132,0.24575184744323025,Long-term,Low,1,0.548300738977292
Client_169,Insurance,India,Cloud Testing,64,425633,433814,No,12,5,Oct,8181,0.019220784102736393,Short-term,Low,0,0.15768831364109456
Client_22,Telecom,UK,Mobile Testing,288,276813,1942326,No,15,7,Jun,1665513,6.0167441558019314,Long-term,Medium,0,2.6166976623207727
Client_73,Insurance,UK,Performance Testing,111,1473283,2458843,No,16,10,Mar,985560,0.6689549801361993,Mid-term,High,0,0.5675819920544797
Client_132,Retail,Germany,DevOps QA,242,1956967,422318,No,14,5,Jun,-1534649,-0.7841976895880206,Long-term,Low,0,-0.16367907583520827
Client_170,Banking,USA,Performance Testing,308,917566,1378229,Yes,18,7,Jul,460663,0.5020488989347905,Long-term,Medium,1,0.7108195595739162
Client_163,Automotive,Germany,Test Automation,304,748797,2124748,No,8,5,Oct,1375951,1.8375487615468544,Long-term,Low,0,0.8850195046187418
Client_159,EdTech,Germany,Performance Testing,236,580994,714325,Yes,9,6,Dec,133331,0.2294877399766607,Long-term,Low,1,0.5717950959906642
Client_86,EdTech,Singapore,Functional Testing,77,618828,661802,Yes,12,7,Jan,42974,0.06944417511812652,Short-term,Medium,1,0.5377776700472505
Client_24,Retail,UK,Security Testing,208,1646845,1300994,Yes,5,7,May,-345851,-0.21000822785386603,Long-term,Medium,1,0.42599670885845353
Client_193,Telecom,Singapore,API Testing,143,695958,1530800,Yes,18,8,Jan,834842,1.1995580193057627,Mid-term,Medium,1,1.019823207722305
Client_61,Telecom,India,Performance Testing,139,1029374,2360619,No,7,5,Oct,1331245,1.2932568726235556,Mid-term,Low,0,0.6673027490494223
Client_173,Healthcare,UAE,Mobile Testing,199,1413825,1885426,No,8,10,Sep,471601,0.33356391349707354,Long-term,High,0,0.43342556539882937
Client_80,E-commerce,Germany,Performance Testing,199,365104,2350525,No,9,6,Apr,1985421,5.437960142863403,Long-term,Low,0,2.3551840571453617
Client_58,E-commerce,Germany,Test Automation,214,375308,1030155,No,8,6,Jul,654847,1.7448255832542872,Long-term,Low,0,0.8779302333017149
Client_51,Telecom,Singapore,Security Testing,180,1204658,1026823,Yes,18,8,Jul,-177835,-0.14762281078945227,Mid-term,Medium,1,0.48095087568421907
Client_38,Banking,Australia,Test Automation,141,1858499,2717139,No,6,4,Jun,858640,0.4620072434798189,Mid-term,Low,0,0.30480289739192756
Client_7,Telecom,UK,API Testing,346,457790,394043,No,16,5,Jun,-63747,-0.1392494375150178,Long-term,Low,0,0.09430022499399288
Client_12,Insurance,UAE,Cloud Testing,301,159918,608446,No,18,10,Nov,448528,2.804737427931815,Long-term,High,0,1.4218949711727262
Client_63,Telecom,Germany,Cloud Testing,273,173725,2546487,Yes,12,4,Mar,2372762,13.65814937401065,Long-term,Low,1,5.88325974960426
Client_122,Insurance,Singapore,Security Testing,317,1491563,2788127,Yes,10,6,Sep,1296564,0.8692653277132779,Long-term,Low,1,0.8277061310853111
Client_157,E-commerce,Singapore,Test Automation,362,848350,2368562,Yes,9,7,Nov,1520212,1.791963222726469,Long-term,Medium,1,1.2267852890905877
Client_197,Healthcare,USA,Cloud Testing,34,1904324,517713,Yes,20,8,Oct,-1386611,-0.7281381739661948,Short-term,Medium,1,0.24874473041352202
Client_19,Healthcare,UAE,Cloud Testing,88,781996,2178629,Yes,4,6,Oct,1396633,1.7859848387971293,Short-term,Low,1,1.1943939355188518
Client_117,Retail,Singapore,API Testing,207,1912445,2686622,Yes,3,5,Apr,774177,0.40481007296941873,Long-term,Low,1,0.6119240291877674
Client_107,Telecom,USA,Mobile Testing,258,1098568,1354550,Yes,14,8,Feb,255982,0.23301425127984796,Long-term,Medium,1,0.6332057005119391
Client_162,Insurance,Australia,Functional Testing,153,1079775,1941192,Yes,11,4,Jul,861417,0.797774536361742,Mid-term,Low,1,0.7391098145446968
Client_148,Retail,UK,API Testing,358,1926406,2703679,Yes,14,7,Jan,777273,0.4034834816752024,Long-term,Medium,1,0.671393392670081
Client_50,Telecom,Singapore,DevOps QA,344,1233687,1477449,Yes,8,8,Sep,243762,0.19758820511199357,Long-term,Medium,1,0.6190352820447974
Client_184,Healthcare,USA,DevOps QA,348,671294,1239093,Yes,8,8,Aug,567799,0.8458276105551368,Long-term,Medium,1,0.8783310442220547
Client_179,E-commerce,Australia,Security Testing,154,1250382,2353650,Yes,19,6,Jun,1103268,0.8823447554427367,Mid-term,Low,1,0.8329379021770946
Client_99,Retail,USA,API Testing,50,1032907,2562323,Yes,4,7,Mar,1529416,1.4806909044086254,Short-term,Medium,1,1.1022763617634501
Client_127,Insurance,UAE,Test Automation,194,383356,2764075,Yes,5,7,May,2380719,6.210204092279761,Long-term,Medium,1,2.994081636911904
Client_103,Healthcare,Australia,Functional Testing,225,1563021,1634168,No,13,7,Apr,71147,0.045518902177258014,Long-term,Medium,0,0.2282075608709032
Client_63,E-commerce,Germany,DevOps QA,88,1230968,694056,No,16,7,Aug,-536912,-0.43617055845480956,Short-term,Medium,0,0.03553177661807616
Client_38,Telecom,USA,Security Testing,227,471272,2726518,Yes,6,7,Nov,2255246,4.785444499142746,Long-term,Medium,1,2.424177799657098
Client_168,Retail,Australia,Cloud Testing,161,1339062,2509859,Yes,10,6,Aug,1170797,0.8743411432779065,Mid-term,Low,1,0.8297364573111625
Client_177,Insurance,Singapore,Security Testing,306,1353224,2232039,No,6,10,Mar,878815,0.6494231553682169,Long-term,High,0,0.5597692621472867
Client_2,E-commerce,India,Test Automation,174,1057440,2329804,Yes,20,7,Oct,1272364,1.2032493569375096,Mid-term,Medium,1,0.9912997427750039
Client_193,Telecom,UK,Performance Testing,42,1423402,2800202,No,10,6,May,1376800,0.9672601274973619,Short-term,Low,0,0.5669040509989447
Client_198,Banking,Singapore,DevOps QA,294,1670581,2237677,No,18,6,Mar,567096,0.3394603434374029,Long-term,Low,0,0.31578413737496114
Client_28,Telecom,Singapore,Cloud Testing,221,1433476,2215713,Yes,11,7,Dec,782237,0.5456924287536031,Long-term,Medium,1,0.7282769715014412
Client_200,Healthcare,UK,API Testing,293,1939818,904585,Yes,13,4,Nov,-1035233,-0.5336753241798973,Long-term,Low,1,0.20652987032804107
Client_109,Retail,UK,Cloud Testing,290,1282761,2706033,Yes,14,5,Dec,1423272,1.1095379419860754,Long-term,Low,1,0.8938151767944302
Client_57,Automotive,USA,Functional Testing,258,1012213,1126105,Yes,4,7,Jan,113892,0.11251781986597682,Long-term,Medium,1,0.5550071279463907
Client_46,Telecom,Singapore,Functional Testing,279,1197774,1368395,Yes,20,5,Oct,170621,0.14244840846436807,Long-term,Low,1,0.5069793633857472
Client_179,EdTech,USA,Test Automation,52,1441729,961830,Yes,11,6,Jun,-479899,-0.3328635270567492,Short-term,Low,1,0.3468545891773003
Client_133,Automotive,UAE,Cloud Testing,181,1441187,156630,Yes,7,9,May,-1284557,-0.8913187532221704,Long-term,High,1,0.21347249871113183
Client_119,Automotive,USA,Mobile Testing,363,1219426,645796,No,19,4,Sep,-573630,-0.4704098485680968,Long-term,Low,0,-0.06816393942723875
Client_13,Retail,UAE,Security Testing,128,749406,250607,Yes,6,6,Dec,-498799,-0.6655924825795363,Mid-term,Low,1,0.21376300696818545
Client_143,Retail,Germany,Security Testing,194,828064,2099871,Yes,4,4,Feb,1271807,1.5358800769022685,Long-term,Low,1,1.0343520307609073
Client_64,Insurance,India,Mobile Testing,293,1110096,2773372,Yes,17,6,May,1663276,1.498317262651158,Long-term,Low,1,1.0793269050604632
Client_32,Healthcare,Singapore,Mobile Testing,72,1231766,644616,Yes,17,10,Dec,-587150,-0.47667332918752425,Short-term,High,1,0.40933066832499027
Client_117,Insurance,Australia,Cloud Testing,79,576322,1019608,Yes,6,8,Oct,443286,0.769163766089096,Short-term,Medium,1,0.8476655064356384
Client_35,Banking,UAE,DevOps QA,115,1787594,2730788,Yes,6,8,Aug,943194,0.5276332321545049,Mid-term,Medium,1,0.7510532928618019
Client_119,Telecom,India,API Testing,305,287808,1889093,Yes,6,8,Nov,1601285,5.563726512119191,Long-term,Medium,1,2.7654906048476757
Client_171,Retail,UK,Test Automation,303,1026648,1886614,Yes,20,9,Apr,859966,0.837644450678324,Long-term,High,1,0.9050577802713298
Client_136,E-commerce,Germany,Mobile Testing,33,745646,340808,No,4,4,Aug,-404838,-0.5429359240175633,Short-term,Low,0,-0.09717436960702533
Client_144,Retail,Australia,Functional Testing,350,867103,1550026,No,19,10,May,682923,0.7875915548671841,Long-term,High,0,0.6150366219468737
Client_153,Retail,USA,Test Automation,63,964454,1616538,Yes,6,6,Dec,652084,0.676117264275953,Short-term,Low,1,0.7504469057103812
Client_82,Retail,India,DevOps QA,137,644854,2500552,Yes,8,5,Jul,1855698,2.8777025497244337,Mid-term,Low,1,1.6010810198897736
Client_194,Retail,UAE,Test Automation,352,426563,2823883,Yes,6,4,Jan,2397320,5.620084254846295,Long-term,Low,1,2.668033701938518
Client_114,EdTech,Singapore,Security Testing,139,736638,1040609,No,9,4,Jun,303971,0.4126463744743008,Mid-term,Low,0,0.28505854978972034
Client_157,Banking,Germany,Mobile Testing,247,122137,197384,No,14,4,Mar,75247,0.6160868532877015,Long-term,Low,0,0.3664347413150806
Client_185,E-commerce,UK,Functional Testing,83,100193,2836947,No,8,6,Dec,2736754,27.31482239278193,Short-term,Low,0,11.105928957112774
Client_130,Telecom,UK,API Testing,135,1197473,993840,Yes,12,4,Apr,-203633,-0.1700522684018763,Mid-term,Low,1,0.3519790926392495
Client_110,Automotive,India,Performance Testing,305,1809975,1331228,No,17,8,Dec,-478747,-0.2645047583530159,Long-term,Medium,0,0.13419809665879362
Client_141,EdTech,Australia,Functional Testing,252,1690256,1217104,Yes,19,5,Apr,-473152,-0.2799291941575714,Long-term,Low,1,0.33802832233697144
Client_115,Healthcare,India,Functional Testing,361,1878272,434525,Yes,18,6,Dec,-1443747,-0.7686570422175276,Long-term,Low,1,0.17253718311298893
Client_41,EdTech,USA,DevOps QA,66,385842,1440891,Yes,6,5,Dec,1055049,2.7344068297385977,Short-term,Low,1,1.543762731895439
Client_191,Automotive,Australia,Test Automation,108,821178,1409482,No,7,9,Jan,588304,0.7164147115485315,Mid-term,High,0,0.5565658846194126
Client_122,Automotive,Australia,Functional Testing,42,701384,2275210,Yes,14,6,Mar,1573826,2.24388637322779,Short-term,Low,1,1.377554549291116
Client_116,Healthcare,UK,Cloud Testing,265,1083979,2456840,Yes,13,6,Aug,1372861,1.2665014728145103,Long-term,Low,1,0.9866005891258043
Client_67,EdTech,Germany,Mobile Testing,199,1222183,1508635,No,7,6,Dec,286452,0.2343773395637151,Long-term,Low,0,0.27375093582548604
Client_193,Automotive,Germany,API Testing,49,117442,175716,Yes,6,9,Jul,58274,0.49619386590827813,Short-term,High,1,0.7684775463633113
Client_64,Telecom,UK,API Testing,74,1542358,627465,Yes,9,10,May,-914893,-0.5931781078063588,Short-term,High,1,0.3627287568774564
Client_164,EdTech,USA,Functional Testing,67,1131655,1547889,Yes,17,10,Nov,416234,0.36780997742244764,Short-term,High,1,0.7471239909689791
Client_71,EdTech,Singapore,Mobile Testing,57,1684341,1581774,Yes,16,9,Mar,-102567,-0.060894438833941585,Short-term,High,1,0.5456422244664234
Client_197,Healthcare,USA,Mobile Testing,121,1100482,1811151,Yes,3,10,Jan,710669,0.6457797583240799,Mid-term,High,1,0.858311903329632
Client_200,E-commerce,Australia,Test Automation,158,728328,2536229,Yes,10,6,Sep,1807901,2.4822621126745092,Mid-term,Low,1,1.4729048450698037
Client_134,E-commerce,UAE,Mobile Testing,315,119152,2733663,Yes,18,5,Jul,2614511,21.942653081777898,Long-term,Low,1,9.227061232711161
Client_125,Retail,UAE,API Testing,66,1706144,272127,Yes,13,9,Jun,-1434017,-0.8405017395952511,Short-term,High,1,0.23379930416189953
Client_161,Automotive,India,Functional Testing,324,1002688,886641,No,12,8,Jul,-116047,-0.11573590189570435,Long-term,Medium,0,0.19370563924171824
Client_62,Retail,USA,Security Testing,146,1773453,963760,Yes,19,5,Nov,-809693,-0.4565629875728311,Mid-term,Low,1,0.2673748049708675
Client_71,Healthcare,USA,DevOps QA,162,714303,1536279,No,8,10,Aug,821976,1.1507385521270386,Mid-term,High,0,0.7602954208508155
Client_113,Banking,Germany,API Testing,238,1352007,1567409,Yes,5,10,Jun,215402,0.15932018103456566,Long-term,High,1,0.6637280724138263
Client_20,EdTech,India,Security Testing,228,584893,2970556,Yes,11,9,Jul,2385663,4.078802447627173,Long-term,High,1,2.201520979050869
Client_183,Telecom,Germany,Test Automation,260,1770942,2159525,No,14,9,Jul,388583,0.2194216411378803,Long-term,High,0,0.35776865645515216
Client_74,Insurance,Australia,Performance Testing,352,115137,2140199,Yes,16,8,Feb,2025062,17.58828178604619,Long-term,Medium,1,7.575312714418476
Client_61,Insurance,Singapore,Test Automation,237,1249684,299142,Yes,14,6,Sep,-950542,-0.7606258862240375,Long-term,Low,1,0.17574964551038497
Client_70,Healthcare,USA,Functional Testing,251,883588,2858061,Yes,10,4,Dec,1974473,2.2346082110666963,Long-term,Low,1,1.3138432844266787
Client_86,Insurance,Germany,Functional Testing,191,495462,719393,No,7,10,May,223931,0.4519640254953962,Long-term,High,0,0.48078561019815846
Client_82,Retail,UK,Test Automation,38,963472,2169538,Yes,19,6,May,1206066,1.2517914376338908,Short-term,Low,1,0.9807165750535565
Client_139,Healthcare,Germany,Security Testing,229,1950027,801737,No,16,6,Dec,-1148290,-0.5888585132410987,Long-term,Low,0,-0.0555434052964395
Client_21,EdTech,USA,Test Automation,90,1275567,2780669,Yes,10,10,Apr,1505102,1.1799474273009571,Short-term,High,1,1.0719789709203829
Client_36,Retail,Singapore,Mobile Testing,303,1016678,2081971,Yes,7,6,Dec,1065293,1.0478174997393472,Long-term,Low,1,0.899126999895739
Client_39,E-commerce,USA,Functional Testing,33,927855,2402205,Yes,16,10,Sep,1474350,1.588987503435343,Short-term,High,1,1.2355950013741372
Client_60,Insurance,UK,API Testing,358,624070,1555551,Yes,16,7,Jul,931481,1.4925905747752657,Long-term,Medium,1,1.1070362299101062
Client_99,Automotive,UAE,Mobile Testing,346,442400,2089740,Yes,16,7,Feb,1647340,3.723643761301989,Long-term,Medium,1,1.9994575045207956
Client_178,EdTech,Australia,API Testing,62,1599333,1886244,Yes,17,10,Mar,286911,0.17939415994042515,Short-term,High,1,0.67175766397617
Client_40,Telecom,UAE,Mobile Testing,329,1645848,384974,Yes,19,8,Jun,-1260874,-0.7660938312650986,Long-term,Medium,1,0.23356246749396053
Client_181,Banking,Singapore,Test Automation,53,1454740,2335539,Yes,14,10,Oct,880799,0.605468331110714,Short-term,High,1,0.8421873324442857
Client_55,E-commerce,Singapore,Test Automation,67,917308,1405538,No,3,9,Jan,488230,0.5322421694785175,Short-term,High,0,0.48289686779140706
Client_17,Banking,UK,API Testing,213,1837337,2519541,Yes,17,4,Dec,682204,0.37130042011890035,Long-term,Low,1,0.5685201680475602
Client_107,E-commerce,Germany,API Testing,287,893474,2994567,Yes,7,7,May,2101093,2.3515994869464585,Long-term,Medium,1,1.4506397947785834
Client_105,Telecom,UAE,Performance Testing,84,562615,1473314,No,3,9,Aug,910699,1.6186895123663607,Short-term,High,0,0.9174758049465443
Client_85,Automotive,UAE,Mobile Testing,178,651509,2478581,Yes,19,8,Nov,1827072,2.804369548233409,Mid-term,Medium,1,1.6617478192933637
Client_139,E-commerce,UAE,Performance Testing,184,266114,2397666,No,5,10,Mar,2131552,8.00992056036135,Long-term,High,0,3.50396822414454
Client_120,Insurance,UAE,Mobile Testing,340,985500,228510,Yes,5,5,Oct,-756990,-0.7681278538812786,Long-term,Low,1,0.14274885844748855
Client_107,Telecom,UK,Cloud Testing,74,1411397,1023516,Yes,13,10,Mar,-387881,-0.2748206209875747,Short-term,High,1,0.4900717516049701
Client_16,Automotive,Singapore,Performance Testing,174,602397,2571781,Yes,13,7,Aug,1969384,3.269246028781684,Mid-term,Medium,1,1.8176984115126738
Client_53,Banking,Singapore,Mobile Testing,254,1183409,1541331,Yes,15,5,Dec,357922,0.30244995601689695,Long-term,Low,1,0.5709799824067587
Client_108,Telecom,India,DevOps QA,225,1703353,1633087,Yes,8,5,Aug,-70266,-0.0412515785042795,Long-term,Low,1,0.4334993685982882
Client_100,Insurance,Australia,Mobile Testing,232,1777635,427717,Yes,16,9,May,-1349918,-0.7593898634984122,Long-term,High,1,0.2662440546006351
Client_198,Telecom,Germany,API Testing,45,1386007,776230,No,4,9,Mar,-609777,-0.43995232347311375,Short-term,High,0,0.09401907061075451
Client_150,Retail,Singapore,API Testing,272,1793607,1326334,No,15,5,Apr,-467273,-0.26052139627019744,Long-term,Low,0,0.04579144149192102
Client_179,Retail,Australia,Cloud Testing,110,1555265,280749,Yes,4,7,Apr,-1274516,-0.8194847823361292,Mid-term,Medium,1,0.18220608706554828
Client_6,Banking,Australia,Security Testing,303,1535794,1572508,No,7,5,Dec,36714,0.02390554983285519,Long-term,Low,0,0.15956221993314207
Client_196,Healthcare,UAE,Mobile Testing,142,670142,1723873,Yes,4,8,Apr,1053731,1.5723995809843287,Mid-term,Medium,1,1.1689598323937316
Client_148,EdTech,USA,API Testing,99,697010,2777776,Yes,19,8,Dec,2080766,2.985274242837262,Mid-term,Medium,1,1.7341096971349048
Client_98,Retail,UAE,Mobile Testing,230,1459912,2390904,Yes,12,10,Nov,930992,0.6377041903895577,Long-term,High,1,0.8550816761558231
Client_123,EdTech,UAE,Functional Testing,309,1658030,846126,Yes,16,8,Jan,-811904,-0.48967992135244837,Long-term,Medium,1,0.3441280314590206
Client_2,EdTech,Singapore,API Testing,181,1215567,2544870,Yes,15,10,Jun,1329303,1.093566212310798,Long-term,High,1,1.0374264849243193
Client_91,Banking,India,Cloud Testing,354,1796194,2690444,Yes,20,7,Dec,894250,0.4978582491646225,Long-term,Medium,1,0.709143299665849
Client_77,Insurance,UK,DevOps QA,103,663760,1783959,Yes,12,9,Oct,1120199,1.6876566831384838,Mid-term,High,1,1.2450626732553935
Client_193,Banking,Australia,DevOps QA,182,965922,935924,Yes,13,10,Feb,-29998,-0.03105633788235489,Long-term,High,1,0.587577464847058
Client_100,Healthcare,USA,API Testing,361,494265,2646415,Yes,14,7,Nov,2152150,4.354243169150152,Long-term,Medium,1,2.251697267660061
Client_108,Automotive,Germany,API Testing,221,1889881,640081,Yes,3,6,Mar,-1249800,-0.6613114794000258,Long-term,Low,1,0.21547540823998967
Client_138,Retail,USA,Test Automation,35,243579,1443025,No,11,10,Jul,1199446,4.924258659408241,Short-term,High,0,2.2697034637632965
